orientation,accelerationIncludingGravity-x,accelerationIncludingGravity-y,accelerationIncludingGravity-z,accelerationIncludingGravity-timestamp,retationRate-gamma,retationRate-beta,retationRate-alpha,retationRate-timestamp,interval,acceleration-x,acceleration-y,acceleration-z,acceleration-timestamp,rotation-alpha,rotation-beta,rotation-gamma,rotation-timestamp,timestamp,label,id
0,0.0019452865655883215,-0.2787748375381343,-9.922468920788168,3381.1202615,0.14565043565700303,0.48901214274297017,0.038369458111459406,3381.1202615,0.01,-0.026748972914228213,0.005383884995430708,-0.11997896307706832,3381.1202615,1.825680927828692,0.028980182295345415,0.002927233527612137,3381.1202615,1738339984065,Silence,72
0,0.04953004456119379,-0.29074586410522457,-9.779864868927001,3381.1303125000004,-0.12463873271742074,-0.274540680988279,0.01171509844273422,3381.1303125000004,0.01,0.02047041780112777,-0.006504468256887048,0.02262216617465019,3381.1303125000004,1.8256854601277226,0.028988614991426437,0.0029645070791045067,3381.1303125000004,1738339984076,Silence,72
0,0.03681084824161371,-0.2846107223510742,-9.794978266906737,3381.1403625000003,-0.07812995361650067,-0.10446620923082442,0.00956360552944673,3381.1403625000003,0.01,0.008328580694796982,-0.0005787680023349822,0.007516366979479789,3381.1403625000003,1.82568565482311,0.028967249178741366,0.002905606150573368,3381.1403625000003,1738339984085,Silence,72
0,0.007182600413891486,-0.28012159423828126,-9.880271701049804,3381.1504125,0.07897402225763277,0.3618854869399459,0.06621079993725902,3381.1504125,0.01,-0.02163791122752009,0.003957359323650598,-0.07777940525114536,3381.1504125,1.8256927164079706,0.028972044780603144,0.0029401124868972555,3381.1504125,1738339984096,Silence,72
0,0.05626373444709461,-0.2913443962539546,-9.81353274525106,3381.1604635000003,-0.013051731111740674,-0.27613024743504083,0.0064878993090385865,3381.1604635000003,0.01,0.027280310161819213,-0.0072325998683460055,-0.011042203018069267,3381.1604635000003,1.825688474859188,0.028975394910921198,0.0029567321762740436,3381.1604635000003,1738339984105,Silence,72
0,0.03127425918579101,-0.28580782318115233,-9.840168823242188,3381.1705135,-0.007155143423904041,-0.0021816718106504986,0.06376128332552353,3381.1705135,0.01,0.002575120318168774,-0.0018221373932436108,-0.03767360483407974,3381.1705135,1.8256934393354043,0.028962529028800425,0.0029277297733902585,3381.1705135,1738339984116,Silence,72
0,0.024241296375659294,-0.29673138652192427,-9.849595992279053,3381.1805645000004,-0.017760012626340537,0.24545322651029544,-0.05336517511980877,3381.1805645000004,0.01,-0.004685863111156504,-0.012766615657880901,-0.047100773870944974,3381.1805645000004,1.825699761744925,0.02896039520536788,0.0029509909680548083,3381.1805645000004,1738339984128,Silence,72
0,0.04623802184505621,-0.3136404174804687,-9.810989490509032,3381.1906145000003,-0.12862461500558597,-0.21149950237251583,0.031036146134806545,3381.1906145000003,0.01,0.01728102890898008,-0.029736619556043294,-0.008492518535256385,3381.1906145000003,1.8256956703987703,0.028954176323299895,0.0029540338892759476,3381.1906145000003,1738339984136,Silence,72
0,0.023942012034985236,-0.29568390502929687,-9.850344180297851,3381.2006655,0.007117564043255749,-0.03259020426902287,0.03160072063365694,3381.2006655,0.01,-0.004759757181140594,-0.011874397792201489,-0.04784370119273662,3381.2006655,1.8256990162515114,0.028944556092159967,0.0029279965011134042,3381.2006655,1738339984146,Silence,72
0,0.0371101280157105,-0.28416182780610394,-9.841066648864745,3381.2107155000003,0.006382678377244689,0.10228814594785066,0.017157695329229873,3381.2107155000003,0.01,0.00830014005160192,-0.00030444457298144697,-0.038567923325300214,3381.2107155000003,1.8257081490286782,0.028949440190685433,0.002939036985931903,3381.2107155000003,1738339984156,Silence,72
0,0.04489127884464105,-0.2802712135757319,-9.798868844604492,3381.2207665,-0.08025672377963322,-0.03050909765575155,0.127036235837801,3381.2207665,0.01,0.016000862038484772,0.003493029747530818,0.003632219022512436,3381.2207665,1.825718899483088,0.028939939989962037,0.0029472411200429567,3381.2207665,1738339984166,Silence,72
0,0.032172080241772344,-0.29942482685698196,-9.816974410137533,3381.2308165000004,0.02017978056258945,0.06421028822217253,0.09901783936705665,3381.2308165000004,0.01,0.003365256915707141,-0.01578006346123293,-0.014469839379191397,3381.2308165000004,1.825727766856487,0.028927751555749923,0.0029387121874109457,3381.2308165000004,1738339984176,Silence,72
0,0.03501519699649652,-0.28760345615996047,-9.848248669323324,3381.2408665000003,-0.03424832273648271,0.010514607652245184,-0.00022532287143769603,3381.2408665000003,0.01,0.006099650315660983,-0.003992083577159792,-0.04574351404309272,3381.2408665000003,1.8257342088374788,0.028924343782804573,0.0029498032223234413,3381.2408665000003,1738339984186,Silence,72
0,0.03860650177001953,-0.2855085479736328,-9.840468098449707,3381.2509175,0.002995224714035709,-0.0588294064970983,0.04341811183138267,3381.2509175,0.01,0.009733344342629425,-0.0018178630769252776,-0.03796469673514366,3381.2509175,1.8257396799909915,0.028932436007381733,0.0029454796656848002,3381.2509175,1738339984196,Silence,72
0,0.044442366033361755,-0.28805238723754883,-9.82520506286621,3381.2609675000003,0.03178856751109882,-0.029257875701903312,0.061942278551544834,3381.2609675000003,0.01,0.015640438078122678,-0.0044042628409340975,-0.022700492107868193,3381.2609675000003,1.825744750678933,0.02892809429229026,0.0029382128663475115,3381.2609675000003,1738339984206,Silence,72
0,0.044292730712890624,-0.28969836434628815,-9.835679110607504,3381.2710185,-0.04744823693670093,0.03828424416444623,-0.042306331791297815,3381.2710185,0.01,0.015504751367901916,-0.006093001379165798,-0.033173370805382726,3381.2710185,1.8257429513735524,0.028923732189193647,0.0029367895884813426,3381.2710185,1738339984216,Silence,72
0,0.03351882552547613,-0.29433716659545894,-9.83223803024292,3381.2810685000004,0.023001595844943528,-0.0156708351840695,0.10266742822009131,3381.2810685000004,0.01,0.00469740056861192,-0.01073194975880906,-0.029732290440797803,3381.2810685000004,1.825747984561262,0.028923715943910758,0.002940201497951125,3381.2810685000004,1738339984226,Silence,72
0,0.04399345550537109,-0.28101940159453076,-9.835230197796225,3381.2911195,0.04546938305778147,-0.023494986966037693,-0.03571237778713891,3381.2911195,0.01,0.015251829202892258,0.002633892167545855,-0.0327256270378828,3381.2911195,1.8257505031722872,0.028928621874999057,0.002932061249481594,3381.2911195,1738339984236,Silence,72
0,0.028431144714355466,-0.28446108474731446,-9.840767373657226,3381.3011695,-0.007509125981767886,0.05002185755204703,-0.008490692200586153,3381.3011695,0.01,-0.0004112613817444071,-0.0007435666426084935,-0.03826455646455288,3381.3011695,1.825759667042547,0.028935173604121553,0.00294234281170169,3381.3011695,1738339984246,Silence,72
0,0.036361933147045784,-0.2856581855773926,-9.81847137069702,3381.3112205,-0.08435027492871872,-0.034245694714477845,-0.03890202943878859,3381.3112205,0.01,0.007435214334935881,-0.0019085005024448037,-0.015969722548127174,3381.3112205,1.8257563050512378,0.02893845415585823,0.0029509442016487646,3381.3112205,1738339984256,Silence,72
0,0.03306990814761957,-0.2825157958984375,-9.834781869506836,3381.3212705,-0.026733086937058843,0.057429110995539906,0.06334711639570556,3381.3212705,0.01,0.0041450045499717815,0.0012217055483721196,-0.032280221357941626,3381.3212705,1.8257500622943077,0.028937211220234692,0.0029507588814414276,3381.3212705,1738339984266,Silence,72
0,0.05850830763664562,-0.2786252364669926,-9.840767373657226,3381.3313205000004,-0.009234455778496907,-0.03667995012228659,-0.05977284638652615,3381.3313205000004,0.01,0.029551246201910544,0.0050919528441503645,-0.03826514098644256,3381.3313205000004,1.8257540839569297,0.028935138398086143,0.002954039223093493,3381.3313205000004,1738339984276,Silence,72
0,0.04758475571231684,-0.2883516624450683,-9.828197814941406,3381.3413715,-0.011126551580722666,-0.020444597135272895,-0.015964860153604002,3381.3413715,0.01,0.01857930454161251,-0.004580934582091868,-0.025697335836291312,3381.3413715,1.8257455312163793,0.02894060014749398,0.0029589762903794374,3381.3413715,1738339984288,Silence,72
0,0.028281509393884335,-0.2916436897277832,-9.836128607940672,3381.3514215,-0.019043781365398815,0.037499732905246795,-0.0021258296781003555,3381.3514215,0.01,-0.0008377317490638233,-0.00782057409044355,-0.03362988240122795,3381.3514215,1.825750736462638,0.028945945106023108,0.002970585021046915,3381.3514215,1738339984296,Silence,72
0,0.03546410980777582,-0.28969840087890625,-9.822511585998535,3381.3614725,0.05792155162644196,-0.018591574817576367,0.09101381815515373,3381.3614725,0.01,0.006345761430682614,-0.005811919415462762,-0.020014614024758338,3381.3614725,1.8257564604515204,0.028952408838052585,0.0029704945629131715,3381.3614725,1738339984306,Silence,72
0,0.03097497941169422,-0.2995744644607417,-9.820266437420248,3381.3715225,-0.002810115915357785,0.004078896924860379,-0.011607673040705273,3381.3715225,0.01,0.001781287076335866,-0.01562850789502263,-0.017771803534030912,3381.3715225,1.8257593987353882,0.028958477501820488,0.0029781811282216237,3381.3715225,1738339984317,Silence,72
0,0.04055178833560785,-0.28446108474731446,-9.837026433563231,3381.3815735000003,0.023389222420554974,-0.06217476511748311,0.07031676415474822,3381.3815735000003,0.01,0.01136603499482153,-0.0005622369926422834,-0.03453004611134529,3381.3815735000003,1.825761676288867,0.028953670485137462,0.0029773709993026823,3381.3815735000003,1738339984327,Silence,72
0,0.038456868732837025,-0.2980781066894531,-9.823409411621093,3381.3916235,0.04155049532042054,-0.04854050357989431,-0.015151027105741116,3381.3916235,0.01,0.009229143980424851,-0.014164408425521104,-0.020913608691096305,3381.3916235,1.825754281916809,0.028955185886344638,0.002981652670067407,3381.3916235,1738339984337,Silence,72
0,0.037708676147460936,-0.27997195663452146,-9.822361948394775,3381.4016745000004,-0.035079144545884684,-0.011949928717383054,0.0006265564645362771,3381.4016745000004,0.01,0.008472788638190832,0.003936754927039147,-0.019866145464777947,3381.4016745000004,1.8257499625097129,0.028954676947966194,0.002982485335037823,3381.4016745000004,1738339984347,Silence,72
0,0.043095627599523866,-0.2862567359924316,-9.817573545074461,3381.4117245,0.04994930680243548,0.042210959271915566,-0.0050272726931806155,3381.4117245,0.01,0.013631924967037048,-0.0023738529918715355,-0.015077742144465446,3381.4117245,1.8257564440910763,0.02895204280698472,0.003005725745378455,3381.4117245,1738339984357,Silence,72
0,0.04219779969367664,-0.2937386161804199,-9.827748902130127,3381.4217745,0.08141293339985622,-0.03260288080663772,0.08795978311112584,3381.4217745,0.01,0.012607828916574361,-0.0097638171127066,-0.02525602180957794,3381.4217745,1.8257613073418892,0.028961420032796805,0.003018607720918457,3381.4217745,1738339984367,Silence,72
0,0.03007716063900152,-0.28176760787963867,-9.837325708770752,3381.4318255000003,0.019520493884911325,-0.0036383688999510637,-0.034966639857671206,3381.4318255000003,0.01,0.0005644198165740817,0.0023216113479807973,-0.03483575105965137,3381.4318255000003,1.8257680211779743,0.028973091922374548,0.0030107302104789863,3381.4318255000003,1738339984377,Silence,72
0,0.03516483916683355,-0.2868552864074707,-9.840917011260986,3381.4418755,0.010914535571974594,0.05977715527539707,0.05013162416149655,3381.4418755,0.01,0.005618789729848504,-0.0027519290566444393,-0.03842763807177543,3381.4418755,1.8257635285492724,0.028974534678524646,0.0030141282450367986,3381.4418755,1738339984387,Silence,72
0,0.03681084824161371,-0.2846107223510742,-9.827299989318847,3381.4519265000004,0.04838850185538178,0.005116110175610408,-0.037642800021953436,3381.4519265000004,0.01,0.007236415243649389,-0.0004279065558686852,-0.02481295421719551,3381.4519265000004,1.825761312635011,0.02898264007221235,0.003017024436837341,3381.4519265000004,1738339984397,Silence,72
